Order Date,Order ID,Invoice Number,Order Number,Order Type,Order Employee ID,Order Employee Name,Order Employee Custom ID,Note,Currency,Tax Amount,Tip,Service Charge,Credit Surcharge,Discount,Order Total,Payments Total,Payment Note,Refunds Total,Refund Credit Surcharge,Manual Refunds Total,Tender,Credit Card Auth Code,Credit Card Transaction ID,Order Payment State
09-Sep-2022 06:34 PM EDT,EVW0KMDB5KABM,,16,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,4.55,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,59815Z,225200507645,Paid
09-Sep-2022 06:31 PM EDT,M9WHDMSYMDQ3G,,15,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,6.93,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Credit Card,00950R,225200507628,Paid
09-Sep-2022 06:30 PM EDT,8XXYB4Q4MY0RP,,14,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,6.06,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,03208Z,225200507611,Paid
09-Sep-2022 06:27 PM EDT,1RVY7RGC5ZMNP,,13,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,6.06,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,02369C,225200507594,Paid
09-Sep-2022 06:26 PM EDT,RBE0AGZVYMAVT,,12,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,5.46,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,09601Z,225200507577,Paid
09-Sep-2022 06:23 PM EDT,A58KAGVVDJ446,,11,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,5.20,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,864242,225200507560,Paid
09-Sep-2022 06:14 PM EDT,K4CDWA1DCDJGE,,10,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,009441,225200507543,Paid
09-Sep-2022 06:10 PM EDT,G333Y29Q3BYE2,,09,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,2.60,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,01101Z,225200507526,Paid
09-Sep-2022 06:07 PM EDT,D4F56GZF7WYXT,,08,,999VWR115M848,MICHAEL KOCAK,,,USD,2.56,6.71,,0.00,0.00,33.56,33.56,,0.00,0.00,0.00,Debit Card,002783,225200507509,Paid
09-Sep-2022 06:03 PM EDT,6GG9FCM7BB5XJ,,07,,999VWR115M848,MICHAEL KOCAK,,,USD,4.21,8.28,,0.00,0.00,55.21,55.21,,0.00,0.00,0.00,Credit Card,02788C,225200507492,Paid
09-Sep-2022 05:58 PM EDT,VY436XGG9PD3M,,06,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,2.60,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,513740,225200507475,Paid
09-Sep-2022 05:50 PM EDT,065TM3VPR1M04,,05,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.12,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,01490C,225200507458,Paid
09-Sep-2022 05:49 PM EDT,7H6TRZ8EY6J3E,,04,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,6.06,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Debit Card,002225,225200507441,Paid
09-Sep-2022 05:47 PM EDT,MQP5X8V2TBGSW,,03,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,6.06,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,04021D,225200507424,Paid
09-Sep-2022 05:46 PM EDT,VFD90JGAJPSEP,,02,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,889582,225200507407,Paid
09-Sep-2022 05:45 PM EDT,GGCN2HGV3EEX2,,01,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.46,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,05934Z,225200507390,Paid
09-Sep-2022 05:44 PM EDT,ZR52HF7C75YY0,,99,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,3.68,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Credit Card,009731,225200507373,Paid
09-Sep-2022 05:17 PM EDT,QWCNEVWVPYFS8,,98,,999VWR115M848,MICHAEL KOCAK,,,USD,3.30,8.66,,0.00,0.00,43.30,43.30,,0.00,0.00,0.00,Credit Card,08130D,225200504365,Paid
09-Sep-2022 05:16 PM EDT,DS9H7DHTBVJKJ,,97,,999VWR115M848,MICHAEL KOCAK,,,USD,3.80,7.47,,0.00,0.00,49.80,49.80,,0.00,0.00,0.00,Debit Card,001594,225200504348,Paid
09-Sep-2022 05:14 PM EDT,739PKZGYSBMCY,,96,,999VWR115M848,MICHAEL KOCAK,,,USD,4.21,11.04,,0.00,0.00,55.21,55.21,,0.00,0.00,0.00,Credit Card,06559Z,225200504331,Paid
09-Sep-2022 12:17 PM EDT,2X3VDMG0EP4H0,,95,,999VWR115M848,MICHAEL KOCAK,,,USD,0.00,0.00,,0.00,-51.00,0.00,0.00,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 08:53 PM EDT,NKQRZ2V0RV3YG,,94,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,002382,224800506942,Paid
04-Sep-2022 08:32 PM EDT,N62YA72SJY6P2,,93,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,07796D,224800506925,Paid
04-Sep-2022 08:21 PM EDT,V0F8KKHBZRMBJ,,92,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Debit Card,002063,224800506908,Paid
04-Sep-2022 08:16 PM EDT,NYZJR3ZTCEMH2,,91,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,514391,224800506891,Paid
04-Sep-2022 08:14 PM EDT,N435HGYQ8CXXP,,90,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,12.99,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,624160,224800506874,Paid
04-Sep-2022 08:09 PM EDT,DWCW832124GPW,,89,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,000940,224800506857,Paid
04-Sep-2022 08:08 PM EDT,K2GYJ0F9WQ9CM,,88,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,077652,224800506840,Paid
04-Sep-2022 08:05 PM EDT,4GE1EPT7HN9HP,,87,,999VWR115M848,MICHAEL KOCAK,,,USD,3.30,43.30,,0.00,0.00,43.30,43.30,,0.00,0.00,0.00,Debit Card,785939,224800506823,Paid
04-Sep-2022 07:55 PM EDT,D0SBQDQCKRNJP,,86,,999VWR115M848,MICHAEL KOCAK,,,USD,3.63,0.00,,0.00,0.00,47.63,47.63,,0.00,0.00,0.00,Debit Card,073392,224700506806,Paid
04-Sep-2022 07:52 PM EDT,2EFBPFBXKT11C,,85,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,2.60,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,001963,224700506789,Paid
04-Sep-2022 07:47 PM EDT,F6M1TG1205NYY,,84,,999VWR115M848,MICHAEL KOCAK,,,USD,1.98,3.90,,0.00,0.00,25.98,25.98,,0.00,0.00,0.00,Debit Card,000491,224700506772,Paid
04-Sep-2022 07:45 PM EDT,4KBWFDHRRBT1Y,,83,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 07:44 PM EDT,288570ZYY3Y52,,82,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,03618D,224700506755,Paid
04-Sep-2022 07:43 PM EDT,36ZGETEKTBHEW,,81,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,0.00,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Debit Card,002632,224700506738,Paid
04-Sep-2022 07:42 PM EDT,EE68XBPXB5446,,80,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 07:41 PM EDT,QE39Q2657JTPP,,79,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,001690,224700506721,Paid
04-Sep-2022 07:39 PM EDT,03784XEPRWSBG,,78,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,084014,224700506704,Paid
04-Sep-2022 07:38 PM EDT,KRJ40TSQF3530,,77,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,2.60,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,00455B,224700506687,Paid
04-Sep-2022 07:37 PM EDT,Q9JFA1Y63JYR0,,76,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,0.00,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Debit Card,001424,224700506670,Paid
04-Sep-2022 07:35 PM EDT,8VFMW42NRM0KC,,75,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 07:32 PM EDT,J29N2DDVM4HSJ,,74,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,68791D,224700506653,Paid
04-Sep-2022 07:32 PM EDT,ZX4CZ8T2WX614,,73,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.12,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,06946I,224700506636,Paid
04-Sep-2022 07:26 PM EDT,Z2MAWNG0W77V4,,72,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.46,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,000146,224700506619,Paid
04-Sep-2022 07:25 PM EDT,3DDR56WXMATJW,,71,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 07:23 PM EDT,1928F59R1KC7A,,70,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 07:22 PM EDT,DKADQ4G5CF8SY,,69,,999VWR115M848,MICHAEL KOCAK,,,USD,3.30,0.00,,0.00,0.00,43.30,43.30,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 07:20 PM EDT,V56X40G7RG1MA,,68,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,01244D,224700506602,Paid
04-Sep-2022 07:19 PM EDT,VDJ6XYHD9XYJ0,,67,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,002368,224700506585,Paid
04-Sep-2022 07:16 PM EDT,MQ0S7RNRY1J5P,,66,,999VWR115M848,MICHAEL KOCAK,,,USD,0.74,2.92,,0.00,-3.00,9.74,9.74,,0.00,0.00,0.00,Credit Card,00486R,224700506568,Paid
04-Sep-2022 07:15 PM EDT,ZJ8NW3SV55PB2,,65,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 07:12 PM EDT,3TDCH6PKNFTB2,,64,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 07:08 PM EDT,0SB30HWR124M4,,63,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,004862,224700506551,Paid
04-Sep-2022 07:06 PM EDT,6JDCNAZ8BX33W,,62,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 07:04 PM EDT,6MB0J1GJQMNV2,,61,,999VWR115M848,MICHAEL KOCAK,,,USD,1.24,0.00,,0.00,0.00,16.24,16.24,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 07:03 PM EDT,SQV9RQQQX16VP,,60,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Credit Card,38728Z,224700506534,Paid
04-Sep-2022 06:58 PM EDT,P4K16451GSEHY,,59,,999VWR115M848,MICHAEL KOCAK,,,USD,1.65,21.65,,0.00,0.00,21.65,21.65,,0.00,0.00,0.00,Debit Card,000295,224700506517,Paid
04-Sep-2022 06:55 PM EDT,8A0XM97Q3AZXW,,58,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 06:50 PM EDT,CF79PVWMGE3Q0,,57,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,03182Z,224700506500,Paid
04-Sep-2022 06:47 PM EDT,JGKTKAD0XB6S6,,56,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.87,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Credit Card,004877,224700506483,Paid
04-Sep-2022 06:45 PM EDT,TXXBK6ZAGK586,,55,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,4.55,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,809200,224700506466,Paid
04-Sep-2022 06:42 PM EDT,WZ531HCAPAKA2,,54,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 06:41 PM EDT,XYD2T6VB5NRVY,,53,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 06:33 PM EDT,KJ02CMH8WF9ME,,52,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,97499Z,224700506449,Paid
04-Sep-2022 06:32 PM EDT,2ZGRS7CC8GM0G,,51,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,000171,224700506432,Paid
04-Sep-2022 06:30 PM EDT,34K1PJFER8KAG,,50,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,0.00,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 06:26 PM EDT,EVVY4CE1K9B2R,,49,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,2.60,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,082632,224700506415,Paid
04-Sep-2022 06:24 PM EDT,81VPFYKH8WEV6,,48,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,05278D,224700506398,Paid
04-Sep-2022 06:23 PM EDT,S0X0SX7GYDQ7T,,47,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,064879,224700506381,Paid
04-Sep-2022 06:22 PM EDT,AF8W3KPNT75TW,,46,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,870098,224700506364,Paid
04-Sep-2022 06:20 PM EDT,99FENNXMV5E26,,45,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.46,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,009492,224700506347,Paid
04-Sep-2022 06:19 PM EDT,BSY70W8F70NBP,,44,,999VWR115M848,MICHAEL KOCAK,,,USD,1.82,4.76,,0.00,0.00,23.82,23.82,,0.00,0.00,0.00,Credit Card,00272D,224700506330,Paid
04-Sep-2022 06:18 PM EDT,KJC2WNY6SPGKE,,43,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,1.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,01969D,224700506313,Paid
04-Sep-2022 06:18 PM EDT,7D7GT5TGSGPCG,,42,,999VWR115M848,MICHAEL KOCAK,,,USD,0.25,0.00,,0.00,0.00,3.25,3.25,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 06:17 PM EDT,DNSC1N8X7BRVA,,41,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 06:16 PM EDT,XX1PT4W8CSQ7T,,40,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,03814D,224700506296,Paid
04-Sep-2022 06:15 PM EDT,T09T8WM1ZG3WG,,39,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,181163,224700506279,Paid
04-Sep-2022 06:14 PM EDT,ACCM437ZPFFKM,,38,,999VWR115M848,MICHAEL KOCAK,,,USD,1.57,2.00,,0.00,0.00,20.57,20.57,,0.00,0.00,0.00,Credit Card,00496R,224700506262,Paid
04-Sep-2022 06:13 PM EDT,AQY7JZ6YQM7GA,,37,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 06:12 PM EDT,XVD3XQBVKT5BT,,36,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,0.00,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Debit Card,001608,224700506245,Paid
04-Sep-2022 06:11 PM EDT,CM4X4BEYASCA6,,35,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,6.93,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Credit Card,00490D,224700506228,Paid
04-Sep-2022 06:08 PM EDT,4QR1DWCJN11MA,,34,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,83502B,224700506211,Paid
04-Sep-2022 06:05 PM EDT,TKQB2C82XWZ5T,,33,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,0.00,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,08433B,224700506194,Paid
04-Sep-2022 06:04 PM EDT,KE9GDCP70SN0C,,32,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,1.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,001227,224700506177,Paid
04-Sep-2022 06:03 PM EDT,AHH1Y1H978NYY,,31,,999VWR115M848,MICHAEL KOCAK,,,USD,1.57,3.09,,0.00,0.00,20.57,20.57,,0.00,0.00,0.00,Debit Card,000087,224700506160,Paid
04-Sep-2022 06:02 PM EDT,PQMW1KB6SRYYR,,30,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 06:01 PM EDT,W9AHG9YF2DYK4,,29,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 06:00 PM EDT,87QKKETBPH0BW,,28,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,5.20,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,673717,224700506143,Paid
04-Sep-2022 05:59 PM EDT,B67XFHC3NR90P,,27,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Debit Card,002768,224700506126,Paid
04-Sep-2022 05:56 PM EDT,ME3XK2RP97EHW,,26,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,0.00,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Credit Card,889765,224700506109,Paid
04-Sep-2022 05:54 PM EDT,AQN7XZFS89K30,,25,,999VWR115M848,MICHAEL KOCAK,,,USD,2.56,5.03,,0.00,0.00,33.56,33.56,,0.00,0.00,0.00,Credit Card,27539P,224700506092,Paid
04-Sep-2022 05:53 PM EDT,2ZD8Z08QJDR3E,,24,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.46,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,845330,224700506075,Paid
04-Sep-2022 05:48 PM EDT,ME82ED6FZ93NG,,23,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 05:46 PM EDT,4923YW583CQR8,,22,,999VWR115M848,MICHAEL KOCAK,,,USD,1.57,4.11,,0.00,0.00,20.57,20.57,,0.00,0.00,0.00,Debit Card,064429,224700506058,Paid
04-Sep-2022 05:43 PM EDT,X5MG00H2Z6QN6,,21,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,808410,224700506041,Paid
04-Sep-2022 05:41 PM EDT,HAWRVYK6X1N34,,20,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,15471Z,224700506024,Paid
04-Sep-2022 05:40 PM EDT,RY4QWG0J4PD7E,,19,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,000848,224700506007,Paid
04-Sep-2022 05:39 PM EDT,CYJT2SXNZGGPG,,18,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,000525,224700505990,Paid
04-Sep-2022 05:38 PM EDT,MZ7DSTQHBK01Y,,17,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,00416R,224700505973,Paid
04-Sep-2022 05:37 PM EDT,SZQBQ5YY6VJGA,,16,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,390830,224700505956,Paid
04-Sep-2022 05:36 PM EDT,N5556Y50FTB4J,,15,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,6.06,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Debit Card,000693,224700505939,Paid
04-Sep-2022 05:35 PM EDT,N2RBSZG4T0QNE,,14,,999VWR115M848,MICHAEL KOCAK,,,USD,0.25,0.00,,0.00,0.00,3.25,3.25,,0.00,0.00,0.00,Debit Card,011353,224700505922,Paid
04-Sep-2022 05:34 PM EDT,EYC83ETWYCFBE,,13,,999VWR115M848,MICHAEL KOCAK,,,USD,1.57,0.00,,0.00,0.00,20.57,20.57,,0.00,0.00,0.00,Debit Card,173110,224700505905,Paid
04-Sep-2022 05:32 PM EDT,GQ0PW6D7XMKTT,,12,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 05:31 PM EDT,EE9VM02FQ6MXC,,11,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,0.00,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Debit Card,001475,224700505888,Paid
04-Sep-2022 05:29 PM EDT,GCRKMGGK4XXJJ,,10,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,000253,224700505871,Paid
04-Sep-2022 05:29 PM EDT,6Q8TPT56HAMN4,,09,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 05:28 PM EDT,S1HTRQFE3X5DR,,08,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,5.20,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Debit Card,057329,224700505854,Paid
04-Sep-2022 05:26 PM EDT,FQCQX296DR9WM,,07,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,000311,224700505837,Paid
04-Sep-2022 05:25 PM EDT,H3DPH3EACWG58,,06,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,000628,224700505820,Paid
04-Sep-2022 05:22 PM EDT,8TS1JMTHNHGZW,,05,,999VWR115M848,MICHAEL KOCAK,,,USD,1.24,3.25,,0.00,0.00,16.24,16.24,,0.00,0.00,0.00,Debit Card,002187,224700505803,Paid
04-Sep-2022 05:16 PM EDT,G2GBFKGWBHCZ2,,04,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,122754,224700505786,Paid
04-Sep-2022 05:14 PM EDT,VZKRRSWKKNBCC,,03,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 05:11 PM EDT,91WSAYB8EEQ7P,,02,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,00412B,224700505769,Paid
04-Sep-2022 05:05 PM EDT,KH86XCGRNPFJR,,01,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Cash,,,Paid
04-Sep-2022 05:03 PM EDT,MSPQSPAP4JNB6,,99,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Debit Card,000498,224700505752,Paid
04-Sep-2022 05:02 PM EDT,ECRKG9MZ261KE,,98,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,889559,224700505735,Paid
04-Sep-2022 04:59 PM EDT,HG3X0K3X4GX28,,97,,999VWR115M848,MICHAEL KOCAK,,,USD,3.96,0.00,,0.00,0.00,51.96,51.96,,0.00,0.00,0.00,Debit Card,000857,224700505718,Paid
04-Sep-2022 04:56 PM EDT,0BTFZ871RTMPT,,96,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,09053D,224700505701,Paid
